,user_id,action_1,action_2,action_3,action_4,action_5,prev,current_tariff,prepayment,total,will_stay
13214,user_56290,0.0,5.0,3.0,0.0,0.0,4,tariff_25,False,8.0,1
13215,user_56294,0.0,8.0,5.0,2.0,0.0,2,tariff_10,False,15.0,0
13216,user_5630,0.0,2.0,1.0,0.0,0.0,4,tariff_14,True,3.0,1
13217,user_56301,0.0,12.0,6.0,0.0,0.0,1,tariff_25,False,18.0,0
13218,user_56304,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
13219,user_56311,0.0,15.0,2.0,0.0,0.0,1,tariff_4,False,17.0,0
13220,user_56319,0.0,17.0,3.0,1.0,0.0,2,tariff_10,False,21.0,1
13221,user_56320,0.0,7.0,0.0,0.0,0.0,3,tariff_11,True,7.0,0
13222,user_56325,0.0,35.0,25.0,15.0,0.0,3,tariff_11,False,75.0,1
13223,user_56327,0.0,1.0,1.0,1.0,0.0,2,tariff_25,False,3.0,0
13224,user_5633,0.0,29.0,6.0,1.0,1.0,4,tariff_25,False,37.0,1
13225,user_56330,0.0,9.0,3.0,1.0,0.0,1,tariff_25,False,13.0,0
13226,user_56331,0.0,18.0,2.0,0.0,0.0,1,tariff_25,False,20.0,0
13227,user_56333,0.0,31.0,15.0,7.0,1.0,4,tariff_7,True,54.0,1
13228,user_56339,0.0,2.0,1.0,0.0,0.0,1,tariff_20,False,3.0,1
13229,user_56340,0.0,1.0,0.0,0.0,0.0,1,tariff_10,False,1.0,1
13230,user_56348,0.0,27.0,5.0,1.0,0.0,1,tariff_7,False,33.0,1
13231,user_56349,0.0,19.0,6.0,1.0,0.0,4,tariff_10,False,26.0,0
13232,user_5635,0.0,12.0,7.0,0.0,0.0,4,tariff_25,True,19.0,1
13233,user_56355,0.0,19.0,8.0,3.0,2.0,4,tariff_1,False,32.0,1
13234,user_56356,0.0,8.0,1.0,0.0,0.0,2,tariff_10,False,9.0,0
13235,user_56357,0.0,8.0,1.0,0.0,0.0,2,tariff_10,False,9.0,1
13236,user_56358,0.0,20.0,13.0,5.0,0.0,4,tariff_15,False,38.0,1
13237,user_56365,0.0,128.0,106.0,60.0,0.0,4,tariff_25,True,294.0,1
13238,user_56367,0.0,2.0,1.0,4.0,0.0,4,tariff_7,True,7.0,1
13239,user_56376,0.0,1.0,1.0,0.0,0.0,2,tariff_4,False,2.0,1
13240,user_56381,0.0,21.0,5.0,4.0,0.0,4,tariff_15,True,30.0,1
13241,user_56382,0.0,2.0,2.0,0.0,0.0,1,tariff_25,False,4.0,0
13242,user_56385,0.0,5.0,3.0,0.0,0.0,4,tariff_25,False,8.0,1
13243,user_56390,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
13244,user_56391,0.0,3.0,1.0,1.0,0.0,1,tariff_10,False,5.0,0
13245,user_56400,0.0,6.0,3.0,0.0,0.0,3,tariff_25,False,9.0,0
13246,user_5641,0.0,14.0,3.0,0.0,0.0,4,tariff_25,True,17.0,1
13247,user_56419,0.0,3.0,1.0,2.0,0.0,4,tariff_25,True,6.0,1
13248,user_5642,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,1
13249,user_56423,0.0,5.0,3.0,0.0,0.0,1,tariff_25,False,8.0,0
13250,user_56424,0.0,34.0,12.0,0.0,0.0,1,tariff_15,False,46.0,0
13251,user_56427,0.0,13.0,2.0,0.0,0.0,2,tariff_4,False,15.0,0
13252,user_56436,0.0,43.0,17.0,4.0,0.0,4,tariff_7,True,64.0,1
13253,user_56438,0.0,9.0,1.0,0.0,1.0,2,tariff_25,False,11.0,1
13254,user_56441,0.0,11.0,11.0,7.0,0.0,3,tariff_14,True,29.0,1
13255,user_56443,0.0,4.0,1.0,0.0,0.0,1,tariff_25,False,5.0,0
13256,user_56445,0.0,1.0,1.0,1.0,0.0,1,tariff_25,False,3.0,0
13257,user_56448,0.0,5.0,1.0,0.0,0.0,1,tariff_25,False,6.0,1
13258,user_56449,0.0,32.0,3.0,2.0,0.0,1,tariff_25,False,37.0,1
13259,user_5645,0.0,4.0,1.0,0.0,0.0,1,tariff_15,False,5.0,0
13260,user_56450,0.0,4.0,1.0,0.0,0.0,1,tariff_15,False,5.0,0
13261,user_56453,0.0,1.0,1.0,1.0,0.0,1,tariff_25,False,3.0,0
13262,user_56454,0.0,2.0,2.0,0.0,0.0,3,tariff_25,False,4.0,1
13263,user_56458,0.0,1.0,0.0,1.0,0.0,2,tariff_4,True,2.0,1
13264,user_56459,0.0,7.0,4.0,3.0,0.0,4,tariff_1,False,14.0,1
13265,user_5646,0.0,9.0,11.0,1.0,0.0,3,tariff_25,False,21.0,1
13266,user_56462,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
13267,user_56478,0.0,2.0,2.0,1.0,0.0,1,tariff_10,False,5.0,0
13268,user_56482,0.0,2.0,1.0,0.0,0.0,1,tariff_20,False,3.0,0
13269,user_56484,0.0,4.0,1.0,0.0,0.0,1,tariff_15,False,5.0,0
13270,user_56488,0.0,1.0,0.0,0.0,0.0,1,tariff_14,False,1.0,1
13271,user_56493,0.0,9.0,3.0,5.0,0.0,4,tariff_25,False,17.0,1
13272,user_56495,0.0,6.0,2.0,2.0,0.0,2,tariff_4,False,10.0,1
13273,user_56498,0.0,1.0,1.0,1.0,0.0,1,tariff_20,False,3.0,0
13274,user_56499,0.0,40.0,9.0,1.0,0.0,3,tariff_26,False,50.0,1
13275,user_56505,0.0,25.0,16.0,2.0,0.0,4,tariff_14,True,43.0,1
13276,user_5651,0.0,16.0,6.0,0.0,0.0,1,tariff_15,True,22.0,0
13277,user_56523,0.0,1.0,1.0,0.0,0.0,1,tariff_10,False,2.0,0
13278,user_56524,0.0,168.0,67.0,10.0,0.0,1,tariff_7,False,245.0,1
13279,user_56525,0.0,69.0,12.0,1.0,0.0,3,tariff_20,False,82.0,1
13280,user_56536,0.0,2.0,2.0,1.0,0.0,2,tariff_25,False,5.0,0
13281,user_56539,0.0,2.0,2.0,1.0,0.0,1,tariff_25,False,5.0,0
13282,user_56543,0.0,62.0,37.0,14.0,0.0,4,tariff_15,False,113.0,1
13283,user_56545,0.0,18.0,4.0,1.0,0.0,2,tariff_4,True,23.0,1
13284,user_56546,0.0,8.0,3.0,0.0,0.0,1,tariff_4,False,11.0,0
13285,user_5655,0.0,5.0,4.0,5.0,0.0,3,tariff_15,False,14.0,1
13286,user_56554,0.0,9.0,2.0,0.0,0.0,2,tariff_15,False,11.0,0
13287,user_56555,0.0,8.0,5.0,2.0,0.0,2,tariff_1,False,15.0,1
13288,user_56561,0.0,25.0,4.0,1.0,0.0,2,tariff_15,True,30.0,0
13289,user_56569,0.0,2.0,2.0,0.0,0.0,1,tariff_10,False,4.0,0
13290,user_56570,0.0,4.0,1.0,1.0,0.0,3,tariff_25,True,6.0,1
13291,user_56572,0.0,33.0,3.0,0.0,0.0,2,tariff_10,False,36.0,0
13292,user_5658,0.0,2.0,2.0,0.0,0.0,1,tariff_25,False,4.0,1
13293,user_56581,0.0,30.0,14.0,1.0,0.0,3,tariff_7,True,45.0,1
13294,user_56583,0.0,14.0,3.0,1.0,0.0,3,tariff_11,False,18.0,1
13295,user_56587,0.0,16.0,1.0,1.0,0.0,2,tariff_25,False,18.0,0
13296,user_56593,0.0,17.0,10.0,2.0,0.0,1,tariff_25,False,29.0,0
13297,user_56609,0.0,5.0,2.0,0.0,0.0,1,tariff_25,False,7.0,0
13298,user_5661,0.0,3.0,1.0,0.0,0.0,1,tariff_25,False,4.0,1
13299,user_56612,0.0,58.0,2.0,0.0,0.0,2,tariff_20,False,60.0,1
13300,user_56617,0.0,4.0,4.0,2.0,0.0,2,tariff_25,False,10.0,0
13301,user_56623,0.0,28.0,20.0,4.0,0.0,3,tariff_15,False,52.0,1
13302,user_56624,0.0,2.0,1.0,1.0,0.0,2,tariff_10,False,4.0,1
13303,user_56627,0.0,10.0,3.0,0.0,0.0,2,tariff_25,False,13.0,0
13304,user_5663,0.0,5.0,1.0,0.0,0.0,2,tariff_4,False,6.0,1
13305,user_56632,0.0,88.0,42.0,9.0,0.0,4,tariff_7,True,139.0,1
13306,user_56633,0.0,8.0,3.0,0.0,0.0,1,tariff_2,False,11.0,0
13307,user_56634,0.0,4.0,2.0,0.0,0.0,2,tariff_15,False,6.0,1
13308,user_56642,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
13309,user_56651,0.0,9.0,5.0,0.0,0.0,1,tariff_20,False,14.0,1
13310,user_56663,0.0,31.0,16.0,6.0,0.0,2,tariff_10,False,53.0,1
13311,user_5667,0.0,101.0,9.0,1.0,1.0,1,tariff_15,False,112.0,1
13312,user_56670,0.0,15.0,1.0,0.0,0.0,1,tariff_20,False,16.0,0
13313,user_56676,0.0,4.0,1.0,0.0,0.0,1,tariff_25,False,5.0,0
13314,user_56679,0.0,4.0,1.0,1.0,0.0,2,tariff_1,False,6.0,1
13315,user_56681,0.0,3.0,1.0,1.0,0.0,2,tariff_25,True,5.0,1
13316,user_56684,0.0,4.0,1.0,0.0,0.0,2,tariff_15,False,5.0,0
13317,user_56685,0.0,0.0,1.0,0.0,0.0,3,tariff_25,False,1.0,1
13318,user_56690,0.0,1.0,1.0,0.0,0.0,1,tariff_10,False,2.0,0
13319,user_56699,0.0,13.0,6.0,1.0,0.0,2,tariff_7,True,20.0,1
13320,user_56702,0.0,121.0,56.0,32.0,0.0,3,tariff_11,False,209.0,1
13321,user_56705,0.0,12.0,12.0,0.0,0.0,3,tariff_25,True,24.0,1
13322,user_56707,0.0,43.0,7.0,0.0,0.0,3,tariff_15,False,50.0,1
13323,user_5671,0.0,45.0,32.0,4.0,0.0,4,tariff_1,False,81.0,0
13324,user_56712,0.0,7.0,1.0,0.0,1.0,1,tariff_25,False,9.0,0
13325,user_56715,0.0,5.0,2.0,1.0,0.0,2,tariff_15,False,8.0,1
13326,user_56716,0.0,211.0,36.0,6.0,0.0,3,tariff_15,False,253.0,1
13327,user_56719,0.0,0.0,0.0,1.0,0.0,4,tariff_25,True,1.0,1
13328,user_5672,0.0,1.0,1.0,1.0,0.0,1,tariff_25,False,3.0,0
13329,user_56721,0.0,10.0,5.0,1.0,0.0,3,tariff_3,True,16.0,1
13330,user_56722,0.0,24.0,6.0,1.0,0.0,4,tariff_1,False,31.0,1
13331,user_56723,0.0,1.0,1.0,0.0,0.0,2,tariff_4,False,2.0,1
13332,user_56725,0.0,1.0,1.0,0.0,0.0,1,tariff_25,True,2.0,0
13333,user_56726,0.0,13.0,5.0,1.0,0.0,1,tariff_15,False,19.0,1
13334,user_56728,0.0,2.0,1.0,1.0,0.0,2,tariff_25,False,4.0,0
13335,user_56731,0.0,4.0,3.0,0.0,0.0,4,tariff_15,True,7.0,1
13336,user_56735,0.0,112.0,87.0,71.0,0.0,1,tariff_7,False,270.0,1
13337,user_56737,0.0,29.0,16.0,0.0,0.0,3,tariff_3,True,45.0,1
13338,user_56743,0.0,6.0,3.0,1.0,0.0,3,tariff_1,False,10.0,1
13339,user_56745,0.0,3.0,3.0,0.0,0.0,2,tariff_1,False,6.0,0
13340,user_56746,0.0,19.0,13.0,2.0,0.0,4,tariff_7,True,34.0,1
13341,user_56749,0.0,1.0,1.0,0.0,0.0,1,tariff_10,False,2.0,0
13342,user_56751,0.0,47.0,3.0,1.0,0.0,3,tariff_7,True,51.0,1
13343,user_56759,0.0,19.0,2.0,1.0,1.0,3,tariff_25,False,23.0,1
13344,user_56760,0.0,7.0,4.0,0.0,0.0,2,tariff_20,False,11.0,0
13345,user_56763,0.0,2.0,2.0,0.0,0.0,4,tariff_25,False,4.0,1
13346,user_56764,0.0,38.0,18.0,12.0,0.0,4,tariff_7,True,68.0,1
13347,user_56765,1.0,0.0,0.0,0.0,0.0,4,tariff_7,True,1.0,1
13348,user_56769,0.0,25.0,4.0,2.0,0.0,1,tariff_15,False,31.0,1
13349,user_56770,351.0,20.0,0.0,0.0,0.0,3,tariff_7,True,371.0,1
13350,user_56772,0.0,14.0,3.0,0.0,0.0,4,tariff_7,True,17.0,1
13351,user_56776,0.0,1.0,1.0,0.0,0.0,1,tariff_20,False,2.0,0
13352,user_56780,0.0,20.0,4.0,0.0,0.0,1,tariff_25,False,24.0,1
13353,user_56786,0.0,6.0,1.0,0.0,0.0,4,tariff_25,False,7.0,1
13354,user_56791,0.0,6.0,2.0,0.0,0.0,2,tariff_25,False,8.0,1
13355,user_56797,0.0,8.0,3.0,0.0,0.0,4,tariff_15,False,11.0,1
13356,user_568,0.0,15.0,4.0,1.0,0.0,2,tariff_26,False,20.0,0
13357,user_5680,0.0,3.0,1.0,0.0,0.0,1,tariff_25,False,4.0,0
13358,user_56804,0.0,2.0,0.0,0.0,0.0,3,tariff_11,False,2.0,1
13359,user_56811,0.0,21.0,17.0,0.0,0.0,2,tariff_25,True,38.0,1
13360,user_56813,0.0,1.0,1.0,1.0,0.0,1,tariff_25,False,3.0,0
13361,user_56815,1.0,170.0,129.0,13.0,0.0,4,tariff_11,False,313.0,1
13362,user_56816,0.0,2.0,0.0,1.0,0.0,2,tariff_11,False,3.0,1
13363,user_56820,0.0,4.0,3.0,0.0,0.0,1,tariff_25,False,7.0,1
13364,user_56822,0.0,16.0,4.0,0.0,0.0,2,tariff_15,True,20.0,1
13365,user_56823,0.0,33.0,5.0,1.0,0.0,2,tariff_4,False,39.0,1
13366,user_5683,0.0,46.0,20.0,0.0,0.0,4,tariff_15,True,66.0,1
13367,user_56841,0.0,1.0,0.0,0.0,0.0,1,tariff_15,True,1.0,0
13368,user_56843,0.0,16.0,4.0,0.0,0.0,2,tariff_10,False,20.0,0
13369,user_56847,0.0,13.0,5.0,1.0,0.0,4,tariff_15,False,19.0,0
13370,user_56859,0.0,5.0,2.0,0.0,0.0,2,tariff_2,False,7.0,0
13371,user_56863,0.0,5.0,2.0,0.0,0.0,1,tariff_25,False,7.0,0
13372,user_56867,8.0,16.0,16.0,0.0,0.0,1,tariff_7,False,40.0,1
13373,user_56868,0.0,11.0,2.0,1.0,0.0,3,tariff_20,False,14.0,0
13374,user_5687,0.0,47.0,1.0,0.0,0.0,4,tariff_10,False,48.0,0
13375,user_56870,0.0,68.0,4.0,0.0,0.0,4,tariff_15,False,72.0,1
13376,user_56871,0.0,171.0,54.0,5.0,1.0,4,tariff_7,True,231.0,1
13377,user_5688,0.0,2.0,2.0,2.0,0.0,1,tariff_20,False,6.0,1
13378,user_56891,0.0,2.0,2.0,0.0,0.0,1,tariff_20,False,4.0,0
13379,user_5690,0.0,129.0,46.0,16.0,0.0,3,tariff_7,True,191.0,1
13380,user_56900,0.0,1.0,2.0,0.0,0.0,2,tariff_25,False,3.0,0
13381,user_56906,0.0,3.0,1.0,0.0,0.0,1,tariff_25,False,4.0,0
13382,user_56908,0.0,951.0,297.0,94.0,0.0,4,tariff_1,False,1342.0,1
13383,user_56912,0.0,2.0,0.0,0.0,0.0,2,tariff_25,True,2.0,1
13384,user_56914,0.0,13.0,7.0,0.0,0.0,1,tariff_4,False,20.0,0
13385,user_56915,0.0,3.0,1.0,0.0,0.0,1,tariff_25,False,4.0,0
13386,user_5692,0.0,13.0,4.0,3.0,0.0,2,tariff_2,False,20.0,1
13387,user_56926,0.0,12.0,7.0,0.0,0.0,3,tariff_25,True,19.0,0
13388,user_56928,0.0,31.0,2.0,0.0,0.0,1,tariff_10,False,33.0,1
13389,user_56932,0.0,12.0,2.0,0.0,0.0,1,tariff_4,False,14.0,0
13390,user_56934,0.0,5.0,1.0,1.0,0.0,2,tariff_10,False,7.0,0
13391,user_56936,0.0,1.0,1.0,1.0,0.0,1,tariff_25,False,3.0,0
13392,user_56940,0.0,24.0,3.0,0.0,0.0,1,tariff_10,False,27.0,0
13393,user_56942,0.0,56.0,10.0,3.0,0.0,1,tariff_7,False,69.0,1
13394,user_56943,0.0,14.0,4.0,3.0,0.0,3,tariff_15,False,21.0,0
13395,user_56950,0.0,8.0,4.0,1.0,0.0,3,tariff_10,False,13.0,1
13396,user_56952,0.0,2.0,1.0,1.0,0.0,2,tariff_10,False,4.0,1
13397,user_56954,7.0,0.0,0.0,0.0,0.0,4,tariff_15,False,7.0,1
13398,user_56955,0.0,3.0,2.0,0.0,0.0,2,tariff_26,False,5.0,0
13399,user_56956,0.0,1.0,1.0,1.0,0.0,2,tariff_2,False,3.0,0
13400,user_56959,0.0,20.0,4.0,0.0,0.0,3,tariff_2,False,24.0,1
13401,user_56961,0.0,1.0,0.0,0.0,0.0,1,tariff_25,False,1.0,0
13402,user_56962,0.0,36.0,7.0,0.0,0.0,1,tariff_15,False,43.0,1
13403,user_56969,0.0,2.0,1.0,1.0,0.0,3,tariff_25,True,4.0,0
13404,user_56973,0.0,41.0,7.0,0.0,0.0,3,tariff_2,False,48.0,1
13405,user_56976,0.0,44.0,18.0,0.0,1.0,3,tariff_15,False,63.0,1
13406,user_56978,0.0,4.0,1.0,0.0,0.0,1,tariff_25,False,5.0,0
13407,user_56979,3.0,25.0,5.0,1.0,0.0,3,tariff_11,False,34.0,1
13408,user_5698,0.0,1.0,2.0,0.0,0.0,2,tariff_25,True,3.0,0
13409,user_56982,0.0,0.0,0.0,1.0,0.0,3,tariff_25,True,1.0,0
13410,user_56984,0.0,27.0,3.0,1.0,0.0,1,tariff_25,False,31.0,1
13411,user_56985,0.0,8.0,0.0,0.0,0.0,2,tariff_3,True,8.0,0
13412,user_56986,0.0,5.0,3.0,3.0,0.0,2,tariff_25,False,11.0,0
13413,user_56988,0.0,4.0,1.0,0.0,0.0,4,tariff_7,True,5.0,1
13414,user_5699,0.0,5.0,1.0,0.0,0.0,2,tariff_25,False,6.0,0
13415,user_56994,343.0,5.0,0.0,0.0,0.0,3,tariff_11,True,348.0,1
13416,user_56995,0.0,4.0,4.0,0.0,0.0,2,tariff_15,True,8.0,1
13417,user_56997,0.0,2.0,1.0,0.0,0.0,4,tariff_25,False,3.0,1
13418,user_56998,0.0,6.0,1.0,0.0,1.0,1,tariff_25,False,8.0,0
13419,user_56999,0.0,2.0,2.0,1.0,0.0,3,tariff_25,False,5.0,1
13420,user_57002,0.0,12.0,4.0,0.0,0.0,4,tariff_25,False,16.0,0
13421,user_57006,0.0,2.0,1.0,0.0,0.0,1,tariff_10,False,3.0,0
13422,user_5701,0.0,5.0,2.0,0.0,0.0,3,tariff_25,False,7.0,1
13423,user_57011,0.0,69.0,30.0,0.0,0.0,4,tariff_11,False,99.0,1
13424,user_57014,25.0,1.0,0.0,0.0,0.0,1,tariff_7,False,26.0,1
13425,user_57018,0.0,8.0,2.0,0.0,0.0,1,tariff_25,False,10.0,1
13426,user_5703,0.0,6.0,3.0,0.0,0.0,1,tariff_25,False,9.0,0
13427,user_57033,0.0,10.0,3.0,0.0,1.0,1,tariff_25,False,14.0,1
13428,user_57035,0.0,6.0,1.0,0.0,0.0,4,tariff_15,False,7.0,1
13429,user_57037,0.0,23.0,1.0,0.0,0.0,3,tariff_25,True,24.0,1
13430,user_57038,0.0,19.0,5.0,1.0,0.0,4,tariff_11,False,25.0,1
13431,user_57045,0.0,1.0,1.0,0.0,0.0,4,tariff_10,False,2.0,1
13432,user_57048,0.0,6.0,1.0,0.0,0.0,1,tariff_10,False,7.0,0
13433,user_5705,0.0,76.0,12.0,1.0,0.0,1,tariff_4,False,89.0,1
13434,user_57055,0.0,35.0,25.0,7.0,0.0,2,tariff_7,True,67.0,1
13435,user_57063,0.0,10.0,5.0,1.0,0.0,4,tariff_26,False,16.0,0
13436,user_57068,0.0,9.0,1.0,0.0,0.0,1,tariff_25,False,10.0,1
13437,user_5707,0.0,3.0,2.0,0.0,0.0,1,tariff_4,False,5.0,1
13438,user_57071,0.0,3.0,2.0,1.0,0.0,1,tariff_10,False,6.0,1
13439,user_57078,0.0,1.0,1.0,0.0,0.0,1,tariff_20,False,2.0,0
13440,user_57080,0.0,9.0,7.0,4.0,0.0,2,tariff_25,False,20.0,1
13441,user_57081,0.0,7.0,3.0,2.0,0.0,3,tariff_10,False,12.0,1
13442,user_57082,0.0,1.0,1.0,0.0,0.0,2,tariff_25,False,2.0,0
13443,user_57083,0.0,18.0,12.0,4.0,0.0,4,tariff_1,False,34.0,1
13444,user_57085,0.0,17.0,4.0,0.0,0.0,2,tariff_4,False,21.0,1
13445,user_57088,0.0,2.0,2.0,0.0,0.0,1,tariff_2,False,4.0,0
13446,user_57095,0.0,4.0,1.0,1.0,0.0,2,tariff_20,False,6.0,0
13447,user_57096,0.0,36.0,36.0,0.0,0.0,2,tariff_7,True,72.0,1
13448,user_57097,0.0,136.0,35.0,1.0,0.0,4,tariff_15,False,172.0,1
13449,user_5710,0.0,97.0,5.0,1.0,0.0,3,tariff_14,True,103.0,1
13450,user_57100,0.0,57.0,48.0,15.0,0.0,1,tariff_7,False,120.0,1
13451,user_57103,0.0,24.0,10.0,2.0,0.0,2,tariff_11,False,36.0,1
13452,user_57105,0.0,4.0,1.0,1.0,1.0,2,tariff_15,False,7.0,0
13453,user_57107,0.0,19.0,5.0,0.0,0.0,4,tariff_11,True,24.0,1
13454,user_5711,0.0,37.0,14.0,6.0,0.0,2,tariff_11,True,57.0,1
13455,user_57115,0.0,2.0,2.0,0.0,0.0,1,tariff_15,False,4.0,0
13456,user_57120,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,1
13457,user_57122,0.0,1.0,0.0,0.0,0.0,4,tariff_25,False,1.0,0
13458,user_57123,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
13459,user_57129,0.0,45.0,30.0,3.0,0.0,4,tariff_7,True,78.0,1
13460,user_57138,0.0,51.0,14.0,1.0,0.0,3,tariff_15,False,66.0,1
13461,user_57139,0.0,29.0,13.0,1.0,0.0,3,tariff_15,False,43.0,1
13462,user_57142,0.0,19.0,10.0,0.0,0.0,4,tariff_1,False,29.0,1
13463,user_57143,0.0,3.0,1.0,0.0,0.0,3,tariff_25,False,4.0,1
13464,user_57148,0.0,2.0,2.0,1.0,0.0,2,tariff_25,False,5.0,1
13465,user_57149,0.0,3.0,0.0,0.0,0.0,1,tariff_11,False,3.0,0
13466,user_57152,0.0,3.0,1.0,0.0,0.0,2,tariff_25,False,4.0,0
13467,user_57153,0.0,21.0,0.0,2.0,0.0,4,tariff_25,True,23.0,0
13468,user_57160,0.0,4.0,1.0,0.0,0.0,1,tariff_25,False,5.0,1
13469,user_57162,0.0,17.0,2.0,0.0,0.0,2,tariff_15,True,19.0,0
13470,user_57163,0.0,41.0,23.0,1.0,0.0,4,tariff_15,False,65.0,1
13471,user_57167,0.0,5.0,5.0,2.0,0.0,2,tariff_2,False,12.0,0
13472,user_57172,0.0,1.0,1.0,1.0,0.0,3,tariff_25,False,3.0,1
13473,user_57173,0.0,3.0,2.0,1.0,0.0,2,tariff_25,False,6.0,1
13474,user_57177,0.0,53.0,3.0,0.0,0.0,2,tariff_2,False,56.0,0
13475,user_5718,0.0,16.0,2.0,1.0,0.0,2,tariff_25,False,19.0,1
13476,user_57185,0.0,22.0,7.0,0.0,0.0,4,tariff_3,True,29.0,1
13477,user_57193,0.0,27.0,24.0,2.0,0.0,3,tariff_20,False,53.0,1
13478,user_57198,0.0,18.0,3.0,0.0,0.0,3,tariff_15,False,21.0,1
13479,user_57203,0.0,10.0,4.0,2.0,6.0,4,tariff_25,True,22.0,1
13480,user_57204,0.0,20.0,4.0,0.0,0.0,3,tariff_2,False,24.0,1
13481,user_57211,0.0,57.0,4.0,0.0,0.0,1,tariff_2,False,61.0,0
13482,user_57215,0.0,5.0,3.0,0.0,0.0,4,tariff_26,False,8.0,1
13483,user_57216,0.0,16.0,13.0,10.0,0.0,3,tariff_25,True,39.0,1
13484,user_57221,0.0,48.0,12.0,1.0,0.0,2,tariff_15,False,61.0,1
13485,user_57224,0.0,47.0,20.0,5.0,0.0,3,tariff_7,True,72.0,1
13486,user_5723,0.0,4.0,0.0,0.0,0.0,3,tariff_11,False,4.0,1
13487,user_57230,0.0,3.0,3.0,0.0,0.0,2,tariff_14,True,6.0,1
13488,user_57235,0.0,57.0,15.0,3.0,0.0,4,tariff_11,False,75.0,1
13489,user_57238,0.0,6.0,2.0,0.0,0.0,2,tariff_15,False,8.0,1
13490,user_5724,0.0,9.0,9.0,1.0,0.0,1,tariff_25,False,19.0,1
13491,user_57240,0.0,5.0,1.0,0.0,0.0,2,tariff_25,False,6.0,0
13492,user_57243,0.0,14.0,4.0,0.0,0.0,1,tariff_1,False,18.0,1
13493,user_57244,0.0,90.0,5.0,0.0,0.0,2,tariff_10,False,95.0,1
13494,user_57249,0.0,3.0,2.0,0.0,0.0,3,tariff_25,False,5.0,1
13495,user_5725,0.0,4.0,1.0,0.0,0.0,1,tariff_25,False,5.0,0
13496,user_57250,0.0,5.0,3.0,0.0,0.0,3,tariff_26,False,8.0,0
13497,user_57253,0.0,78.0,8.0,0.0,0.0,2,tariff_4,False,86.0,1
13498,user_57254,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
13499,user_57257,0.0,2.0,0.0,0.0,1.0,3,tariff_25,True,3.0,1
13500,user_57260,0.0,6.0,5.0,0.0,0.0,2,tariff_2,True,11.0,1
13501,user_57262,0.0,2.0,2.0,0.0,0.0,1,tariff_25,False,4.0,1
13502,user_57274,0.0,9.0,4.0,0.0,0.0,1,tariff_25,False,13.0,1
13503,user_57276,0.0,8.0,1.0,1.0,0.0,1,tariff_15,False,10.0,0
13504,user_57277,0.0,11.0,7.0,2.0,0.0,4,tariff_24,False,20.0,1
13505,user_57282,0.0,5.0,0.0,0.0,0.0,1,tariff_25,False,5.0,0
13506,user_57284,0.0,9.0,1.0,0.0,0.0,1,tariff_15,False,10.0,0
13507,user_57287,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,0
13508,user_57288,0.0,1.0,1.0,0.0,0.0,2,tariff_15,False,2.0,0
13509,user_57298,0.0,47.0,8.0,0.0,0.0,3,tariff_25,True,55.0,1
13510,user_57306,0.0,71.0,38.0,4.0,3.0,3,tariff_15,False,116.0,1
13511,user_57307,0.0,8.0,7.0,5.0,0.0,3,tariff_25,False,20.0,1
13512,user_57308,0.0,9.0,2.0,0.0,0.0,2,tariff_25,False,11.0,1
13513,user_5731,0.0,2.0,0.0,0.0,0.0,1,tariff_25,False,2.0,1
13514,user_57310,0.0,1.0,1.0,1.0,0.0,1,tariff_25,False,3.0,0
13515,user_57314,0.0,25.0,1.0,0.0,0.0,1,tariff_25,False,26.0,0
13516,user_5732,0.0,9.0,4.0,0.0,0.0,2,tariff_20,False,13.0,0
13517,user_57328,0.0,3.0,2.0,0.0,0.0,1,tariff_7,False,5.0,1
13518,user_57329,0.0,7.0,1.0,0.0,0.0,3,tariff_11,False,8.0,1
13519,user_5733,0.0,4.0,2.0,1.0,0.0,2,tariff_15,False,7.0,0
13520,user_57330,0.0,233.0,55.0,13.0,0.0,3,tariff_11,True,301.0,1
13521,user_57333,0.0,29.0,2.0,0.0,0.0,2,tariff_7,True,31.0,1
13522,user_57337,0.0,45.0,27.0,8.0,0.0,3,tariff_15,False,80.0,1
13523,user_5734,0.0,101.0,37.0,17.0,0.0,3,tariff_15,False,155.0,1
13524,user_57353,0.0,4.0,1.0,0.0,0.0,1,tariff_25,False,5.0,0
13525,user_57358,0.0,4.0,1.0,0.0,0.0,1,tariff_25,False,5.0,0
13526,user_57359,0.0,5.0,1.0,0.0,0.0,1,tariff_25,False,6.0,1
13527,user_57361,0.0,16.0,1.0,0.0,0.0,2,tariff_3,True,17.0,1
13528,user_57372,0.0,1.0,1.0,0.0,1.0,2,tariff_4,False,3.0,0
13529,user_57375,0.0,1.0,1.0,0.0,0.0,1,tariff_25,True,2.0,0
13530,user_57385,0.0,15.0,2.0,0.0,0.0,4,tariff_11,False,17.0,1
